Visit_ID,Visit_Date,University,Zip_Code,State,Student_Level,Housing,Financial_Aid,Meal_Plan,Food_Weight_lbs
V-3514,2023-07-02,UW Seattle,98195,WA,Undergraduate,Off-Campus,Pell Grant,None,11.09
V-3515,2022-05-06,Michigan State,48824,MI,Graduate,Off-Campus,None,None,17.51
V-3516,2021-04-18,Texas A&M,77843,TX,Graduate,Off-Campus,Pell Grant,Partial,24.47
V-3517,2021-08-07,Michigan State,48824,MI,Undergraduate,Off-Campus,None,None,11.86
V-3518,2021-07-14,Rutgers,08901,NJ,Undergraduate,Off-Campus,Scholarship,None,8.65
V-3519,2021-04-30,UC Irvine,92697,CA,Undergraduate,On-Campus,Scholarship,None,15.23
V-3520,2021-09-26,UF Gainesville,32611,FL,Undergraduate,Off-Campus,None,Partial,18.78
V-3521,2023-02-12,UF Gainesville,32611,FL,Graduate,On-Campus,Pell Grant,None,15.45
V-3522,2023-07-02,Georgia Tech,30332,GA,Undergraduate,Off-Campus,Pell Grant,None,18.94
V-3523,2022-03-12,Arizona State,85281,AZ,Undergraduate,On-Campus,Pell Grant,Partial,19.62
V-3524,2020-11-02,Arizona State,85281,AZ,Graduate,Off-Campus,None,None,22.56
V-3525,2023-03-18,UMass Amherst,01003,MA,Undergraduate,Off-Campus,Pell Grant,None,14.13
V-3526,2023-12-11,UW Seattle,98195,WA,Graduate,Off-Campus,None,Partial,25.52
V-3527,2024-09-08,UF Gainesville,32611,FL,Graduate,Off-Campus,Pell Grant,Full,26.55
V-3528,2024-09-30,UW Seattle,98195,WA,Graduate,Off-Campus,Pell Grant,Partial,17.44
V-3529,2023-11-01,UF Gainesville,32611,FL,Undergraduate,Off-Campus,None,None,18.25
V-3530,2021-05-23,UF Gainesville,32611,FL,Undergraduate,Off-Campus,Pell Grant,Full,13.62
V-3531,2022-08-19,Georgia Tech,30332,GA,Undergraduate,Off-Campus,Scholarship,None,14.45
V-3532,2023-05-18,Georgia Tech,30332,GA,Graduate,Off-Campus,Scholarship,Partial,13.81
V-3533,2022-05-15,Texas A&M,77843,TX,Undergraduate,On-Campus,Pell Grant,None,6.16
V-3534,2023-09-22,UMass Amherst,01003,MA,Undergraduate,Off-Campus,None,None,15.51
V-3535,2023-08-28,Texas A&M,77843,TX,Undergraduate,Off-Campus,Scholarship,None,14.47
V-3536,2022-02-20,UMass Amherst,01003,MA,Graduate,Off-Campus,Pell Grant,None,19.2
V-3537,2024-04-04,Texas A&M,77843,TX,Graduate,Off-Campus,None,None,20.46
V-3538,2023-05-21,Rutgers,08901,NJ,Undergraduate,On-Campus,None,None,10.87
V-3539,2023-08-11,Michigan State,48824,MI,Undergraduate,Off-Campus,Pell Grant,None,18.38
V-3540,2020-09-17,UF Gainesville,32611,FL,Graduate,Off-Campus,None,None,24.37
V-3541,2021-08-16,UC Irvine,92697,CA,Undergraduate,Off-Campus,Pell Grant,Partial,7.6
V-3542,2023-11-30,Arizona State,85281,AZ,Undergraduate,Off-Campus,None,Partial,17.93
V-3543,2022-09-15,Georgia Tech,30332,GA,Undergraduate,On-Campus,Pell Grant,Full,9.3
V-3544,2023-04-14,Arizona State,85281,AZ,Undergraduate,Off-Campus,Pell Grant,Partial,13.65
V-3545,2023-11-26,UF Gainesville,32611,FL,Undergraduate,Off-Campus,Pell Grant,Full,16.86
V-3546,2025-01-05,Michigan State,48824,MI,Graduate,Off-Campus,Scholarship,None,19.27
V-3547,2023-06-18,UC Irvine,92697,CA,Graduate,Off-Campus,Scholarship,Full,17.4
V-3548,2024-07-25,UC Irvine,92697,CA,Graduate,On-Campus,Pell Grant,Full,21.68
V-3549,2023-10-28,Rutgers,08901,NJ,Undergraduate,Off-Campus,Scholarship,Partial,18.49
V-3550,2021-07-26,Georgia Tech,30332,GA,Graduate,On-Campus,Scholarship,Partial,17.23
V-3551,2021-05-06,Texas A&M,77843,TX,Undergraduate,Off-Campus,Pell Grant,None,9.68
V-3552,2022-03-20,Texas A&M,77843,TX,Undergraduate,Off-Campus,None,None,11.98
V-3553,2021-04-06,UW Seattle,98195,WA,Graduate,Off-Campus,None,Partial,23.67
V-3554,2022-06-27,UMass Amherst,01003,MA,Undergraduate,On-Campus,Pell Grant,None,14.1
V-3555,2022-09-29,Michigan State,48824,MI,Graduate,Off-Campus,Pell Grant,None,20.61
V-3556,2021-09-26,Georgia Tech,30332,GA,Undergraduate,Off-Campus,Pell Grant,Partial,12.03
V-3557,2021-01-04,Michigan State,48824,MI,Undergraduate,Off-Campus,Scholarship,Partial,12.12
V-3558,2021-06-23,Georgia Tech,30332,GA,Graduate,On-Campus,Pell Grant,Partial,22.08
V-3559,2022-12-31,Georgia Tech,30332,GA,Graduate,Off-Campus,None,None,20.95
V-3560,2023-12-24,Michigan State,48824,MI,Graduate,Off-Campus,Scholarship,None,28.29
V-3561,2023-08-23,Rutgers,08901,NJ,Undergraduate,Off-Campus,Pell Grant,Partial,13.07
V-3562,2021-10-10,UF Gainesville,32611,FL,Undergraduate,On-Campus,Scholarship,None,18.88
V-3563,2021-02-17,Arizona State,85281,AZ,Undergraduate,Off-Campus,Pell Grant,None,7.39
V-3564,2022-07-23,Ohio State,43210,OH,Graduate,Off-Campus,Pell Grant,Partial,20.62
V-3565,2022-12-06,UMass Amherst,01003,MA,Undergraduate,Off-Campus,Pell Grant,None,14.39
V-3566,2023-11-21,Michigan State,48824,MI,Undergraduate,Off-Campus,Pell Grant,None,20.61
V-3567,2023-04-13,Ohio State,43210,OH,Undergraduate,Off-Campus,Pell Grant,Full,13.37
V-3568,2024-02-23,UF Gainesville,32611,FL,Undergraduate,Off-Campus,Pell Grant,None,22.24
V-3569,2023-05-18,Arizona State,85281,AZ,Undergraduate,Off-Campus,Pell Grant,Partial,8.79
V-3570,2022-09-30,UC Irvine,92697,CA,Graduate,Off-Campus,Scholarship,None,17.27
V-3571,2023-08-27,Ohio State,43210,OH,Undergraduate,On-Campus,Scholarship,Partial,12.24
V-3572,2022-05-28,UC Irvine,92697,CA,Undergraduate,On-Campus,Pell Grant,None,8.91
V-3573,2024-07-10,UMass Amherst,01003,MA,Graduate,On-Campus,Scholarship,None,21.71
V-3574,2024-01-05,Texas A&M,77843,TX,Graduate,Off-Campus,None,Partial,20.15
V-3575,2023-09-23,UC Irvine,92697,CA,Undergraduate,On-Campus,Pell Grant,None,19.13
V-3576,2021-08-12,Arizona State,85281,AZ,Undergraduate,Off-Campus,None,None,8.61
V-3577,2023-01-23,UMass Amherst,01003,MA,Undergraduate,Off-Campus,Scholarship,None,23.55
V-3578,2020-05-14,UF Gainesville,32611,FL,Undergraduate,Off-Campus,Pell Grant,None,18.91
V-3579,2022-10-30,Arizona State,85281,AZ,Undergraduate,On-Campus,None,Partial,11.92
V-3580,2023-08-23,Michigan State,48824,MI,Undergraduate,Off-Campus,Scholarship,None,17.6
V-3581,2023-04-06,Texas A&M,77843,TX,Graduate,Off-Campus,Scholarship,None,18.32
V-3582,2021-12-14,Arizona State,85281,AZ,Undergraduate,On-Campus,Pell Grant,None,16.12
V-3583,2023-12-08,Michigan State,48824,MI,Undergraduate,Off-Campus,None,Partial,9.89
V-3584,2022-09-28,Georgia Tech,30332,GA,Undergraduate,On-Campus,Pell Grant,Full,16.59
V-3585,2023-06-25,Michigan State,48824,MI,Undergraduate,On-Campus,None,Partial,13.2
V-3586,2022-11-06,Michigan State,48824,MI,Undergraduate,On-Campus,Pell Grant,None,8.49
V-3587,2023-05-15,Rutgers,08901,NJ,Graduate,Off-Campus,Pell Grant,None,20.46
V-3588,2022-07-19,UF Gainesville,32611,FL,Undergraduate,Off-Campus,Scholarship,Full,14.01
V-3589,2022-12-18,UMass Amherst,01003,MA,Undergraduate,Off-Campus,Pell Grant,Partial,15.08
V-3590,2023-03-14,Arizona State,85281,AZ,Undergraduate,Off-Campus,None,None,21.55
V-3591,2023-04-04,UF Gainesville,32611,FL,Undergraduate,Off-Campus,None,Full,13.04
V-3592,2022-12-26,UF Gainesville,32611,FL,Undergraduate,Off-Campus,Pell Grant,Partial,13.74
V-3593,2022-02-09,Ohio State,43210,OH,Undergraduate,On-Campus,Pell Grant,None,8.19
V-3594,2024-04-09,Rutgers,08901,NJ,Undergraduate,Off-Campus,None,Partial,16.89
V-3595,2023-02-08,Michigan State,48824,MI,Undergraduate,Off-Campus,Scholarship,Full,13.95
V-3596,2023-05-19,Arizona State,85281,AZ,Undergraduate,Off-Campus,Scholarship,Partial,10.4
V-3597,2022-08-10,Rutgers,08901,NJ,Undergraduate,Off-Campus,Scholarship,None,14.58
V-3598,2021-05-04,Rutgers,08901,NJ,Undergraduate,Off-Campus,Pell Grant,None,9.43
V-3599,2023-10-09,UF Gainesville,32611,FL,Graduate,Off-Campus,Pell Grant,Partial,29.45
V-3600,2021-12-30,Georgia Tech,30332,GA,Graduate,Off-Campus,None,None,18.3
V-3601,2024-04-30,UF Gainesville,32611,FL,Graduate,On-Campus,Pell Grant,Partial,16.83
V-3602,2023-08-02,UMass Amherst,01003,MA,Graduate,Off-Campus,Pell Grant,Full,23.1
V-3603,2021-03-26,Texas A&M,77843,TX,Graduate,On-Campus,Pell Grant,None,8.5
V-3604,2024-09-26,Arizona State,85281,AZ,Undergraduate,On-Campus,Pell Grant,Partial,10.85
V-3605,2023-04-04,Arizona State,85281,AZ,Undergraduate,Off-Campus,Pell Grant,None,18.44
V-3606,2021-05-29,Ohio State,43210,OH,Undergraduate,Off-Campus,Pell Grant,None,8.09
V-3607,2023-08-09,UF Gainesville,32611,FL,Undergraduate,Off-Campus,Pell Grant,None,17.81
V-3608,2023-10-08,Rutgers,08901,NJ,Undergraduate,Off-Campus,Pell Grant,None,19.15
V-3609,2024-03-03,Ohio State,43210,OH,Undergraduate,Off-Campus,Scholarship,Partial,21.59
V-3610,2021-03-11,Georgia Tech,30332,GA,Undergraduate,Off-Campus,None,None,8.26
V-3611,2024-10-11,UC Irvine,92697,CA,Undergraduate,On-Campus,Pell Grant,None,12.67
V-3612,2022-08-27,UW Seattle,98195,WA,Undergraduate,Off-Campus,None,Full,17.71
V-3613,2021-12-16,Rutgers,08901,NJ,Undergraduate,Off-Campus,Pell Grant,None,18.09
V-3614,2022-01-29,Texas A&M,77843,TX,Undergraduate,Off-Campus,Pell Grant,None,11.05
V-3615,2022-01-22,Ohio State,43210,OH,Graduate,Off-Campus,None,Partial,13.23
V-3616,2020-08-05,Ohio State,43210,OH,Undergraduate,Off-Campus,None,None,7.39
V-3617,2020-05-10,UC Irvine,92697,CA,Undergraduate,Off-Campus,None,Full,7.3
V-3618,2023-07-05,UC Irvine,92697,CA,Undergraduate,Off-Campus,Scholarship,None,13.63
V-3619,2021-09-12,Texas A&M,77843,TX,Undergraduate,Off-Campus,Pell Grant,Full,14.44
V-3620,2023-10-22,Ohio State,43210,OH,Undergraduate,Off-Campus,None,None,13.11
V-3621,2023-05-10,UMass Amherst,01003,MA,Graduate,Off-Campus,None,Partial,21.18
V-3622,2022-05-13,Texas A&M,77843,TX,Undergraduate,Off-Campus,Pell Grant,None,19.03
V-3623,2023-11-15,UW Seattle,98195,WA,Graduate,Off-Campus,Pell Grant,Partial,18.6
V-3624,2022-09-10,UF Gainesville,32611,FL,Undergraduate,Off-Campus,Pell Grant,Partial,13.66
V-3625,2023-10-03,UC Irvine,92697,CA,Undergraduate,On-Campus,Pell Grant,Partial,17.36
V-3626,2022-12-16,UC Irvine,92697,CA,Undergraduate,Off-Campus,None,Partial,16.33
V-3627,2021-11-27,Rutgers,08901,NJ,Graduate,On-Campus,None,None,21.72
V-3628,2023-11-08,Rutgers,08901,NJ,Undergraduate,Off-Campus,Pell Grant,Full,13.23
V-3629,2024-06-22,Texas A&M,77843,TX,Undergraduate,On-Campus,Pell Grant,Partial,18.66
V-3630,2020-12-12,UF Gainesville,32611,FL,Graduate,Off-Campus,Pell Grant,None,19.26
V-3631,2023-03-24,Michigan State,48824,MI,Undergraduate,Off-Campus,None,None,9.87
V-3632,2023-06-01,Rutgers,08901,NJ,Undergraduate,Off-Campus,Scholarship,None,14.88
V-3633,2024-05-11,UMass Amherst,01003,MA,Undergraduate,Off-Campus,None,Full,14.4
V-3634,2023-06-21,Texas A&M,77843,TX,Undergraduate,On-Campus,Scholarship,Partial,6.64
V-3635,2023-01-02,Arizona State,85281,AZ,Undergraduate,Off-Campus,Pell Grant,None,22.85
V-3636,2021-02-21,Michigan State,48824,MI,Graduate,Off-Campus,Scholarship,None,19.05
V-3637,2023-09-26,UC Irvine,92697,CA,Graduate,Off-Campus,Scholarship,Partial,28.98
V-3638,2022-12-18,Arizona State,85281,AZ,Undergraduate,Off-Campus,Pell Grant,Partial,16.0
V-3639,2021-10-07,Ohio State,43210,OH,Undergraduate,Off-Campus,None,None,9.57
V-3640,2024-02-02,Ohio State,43210,OH,Undergraduate,On-Campus,Pell Grant,Partial,10.94
V-3641,2024-07-17,UMass Amherst,01003,MA,Undergraduate,On-Campus,None,None,17.07
V-3642,2023-01-23,Ohio State,43210,OH,Undergraduate,Off-Campus,None,Full,15.22
V-3643,2022-02-20,Michigan State,48824,MI,Undergraduate,On-Campus,Scholarship,Full,11.11
V-3644,2023-11-07,UF Gainesville,32611,FL,Undergraduate,Off-Campus,None,Full,2.68
V-3645,2023-09-13,Ohio State,43210,OH,Undergraduate,Off-Campus,Pell Grant,Partial,15.48
V-3646,2021-07-19,Georgia Tech,30332,GA,Undergraduate,Off-Campus,Pell Grant,None,21.23
V-3647,2021-04-09,UC Irvine,92697,CA,Undergraduate,Off-Campus,Scholarship,None,21.13
V-3648,2022-10-01,Michigan State,48824,MI,Undergraduate,Off-Campus,Scholarship,None,16.54
V-3649,2021-07-11,UF Gainesville,32611,FL,Undergraduate,On-Campus,Scholarship,Partial,11.74
V-3650,2023-08-11,Georgia Tech,30332,GA,Undergraduate,Off-Campus,None,None,15.89
V-3651,2022-07-16,Georgia Tech,30332,GA,Undergraduate,On-Campus,Pell Grant,None,10.78
V-3652,2023-10-21,Texas A&M,77843,TX,Undergraduate,Off-Campus,Scholarship,None,17.69
V-3653,2022-01-24,UW Seattle,98195,WA,Undergraduate,Off-Campus,Scholarship,Partial,8.59
V-3654,2023-08-05,UF Gainesville,32611,FL,Undergraduate,On-Campus,Pell Grant,None,15.92
V-3655,2021-07-07,Rutgers,08901,NJ,Undergraduate,On-Campus,Pell Grant,None,17.3
V-3656,2022-10-12,UMass Amherst,01003,MA,Undergraduate,Off-Campus,None,None,16.21
V-3657,2023-09-19,UMass Amherst,01003,MA,Undergraduate,On-Campus,Scholarship,Full,11.61
V-3658,2021-05-20,UC Irvine,92697,CA,Undergraduate,Off-Campus,None,Full,18.55
V-3659,2024-05-19,Georgia Tech,30332,GA,Undergraduate,On-Campus,None,Full,15.61
V-3660,2023-01-18,Ohio State,43210,OH,Undergraduate,Off-Campus,Pell Grant,None,14.64
V-3661,2022-09-02,Ohio State,43210,OH,Undergraduate,Off-Campus,None,None,16.68
V-3662,2023-12-31,Georgia Tech,30332,GA,Undergraduate,Off-Campus,None,Partial,2.1
V-3663,2022-12-23,UC Irvine,92697,CA,Undergraduate,Off-Campus,Pell Grant,None,11.11
V-3664,2023-12-29,Arizona State,85281,AZ,Undergraduate,Off-Campus,None,None,13.84
V-3665,2022-06-15,Arizona State,85281,AZ,Undergraduate,Off-Campus,Scholarship,Partial,18.63
V-3666,2022-12-25,Texas A&M,77843,TX,Undergraduate,Off-Campus,Scholarship,None,8.37
V-3667,2023-10-27,Texas A&M,77843,TX,Undergraduate,On-Campus,None,Partial,16.73
V-3668,2022-12-19,Georgia Tech,30332,GA,Undergraduate,On-Campus,Pell Grant,Full,11.44
V-3669,2022-01-29,UMass Amherst,01003,MA,Undergraduate,Off-Campus,None,Partial,12.43
V-3670,2024-06-15,Rutgers,08901,NJ,Undergraduate,Off-Campus,Pell Grant,None,12.03
V-3671,2022-11-20,UC Irvine,92697,CA,Undergraduate,Off-Campus,Scholarship,None,12.23
V-3672,2022-05-10,Rutgers,08901,NJ,Graduate,On-Campus,Scholarship,None,19.68
V-3673,2023-02-20,Arizona State,85281,AZ,Undergraduate,Off-Campus,None,None,13.97
V-3674,2023-02-28,UMass Amherst,01003,MA,Undergraduate,Off-Campus,Pell Grant,Partial,11.53
V-3675,2024-07-26,UMass Amherst,01003,MA,Undergraduate,Off-Campus,Pell Grant,None,7.48
V-3676,2022-08-12,Rutgers,08901,NJ,Undergraduate,Off-Campus,Scholarship,None,10.65
V-3677,2022-11-17,UF Gainesville,32611,FL,Graduate,Off-Campus,Pell Grant,None,17.06
V-3678,2023-09-20,Georgia Tech,30332,GA,Undergraduate,Off-Campus,Pell Grant,None,17.63
V-3679,2020-08-13,UF Gainesville,32611,FL,Undergraduate,Off-Campus,None,None,8.77
V-3680,2022-10-02,UF Gainesville,32611,FL,Undergraduate,Off-Campus,Pell Grant,None,11.5
V-3681,2023-03-12,Rutgers,08901,NJ,Undergraduate,Off-Campus,Scholarship,None,19.18
V-3682,2021-12-04,Texas A&M,77843,TX,Undergraduate,Off-Campus,Scholarship,None,12.12
V-3683,2024-02-05,UMass Amherst,01003,MA,Undergraduate,On-Campus,Pell Grant,Partial,16.94
V-3684,2022-07-11,Texas A&M,77843,TX,Undergraduate,Off-Campus,None,None,10.26
V-3685,2024-03-25,UC Irvine,92697,CA,Undergraduate,Off-Campus,None,None,20.02
V-3686,2021-07-06,UMass Amherst,01003,MA,Graduate,Off-Campus,Pell Grant,Partial,19.09
V-3687,2021-03-20,UF Gainesville,32611,FL,Undergraduate,Off-Campus,Pell Grant,None,7.66
V-3688,2021-11-18,Michigan State,48824,MI,Undergraduate,On-Campus,Scholarship,None,16.23
V-3689,2023-02-20,UW Seattle,98195,WA,Graduate,On-Campus,None,None,19.72
V-3690,2022-03-17,UC Irvine,92697,CA,Undergraduate,On-Campus,Scholarship,Partial,17.79
V-3691,2024-10-16,Arizona State,85281,AZ,Undergraduate,On-Campus,Pell Grant,None,20.96
V-3692,2022-03-10,Arizona State,85281,AZ,Undergraduate,Off-Campus,Pell Grant,None,12.24
V-3693,2021-06-07,UMass Amherst,01003,MA,Undergraduate,Off-Campus,Scholarship,None,13.73
V-3694,2020-04-07,Rutgers,08901,NJ,Graduate,On-Campus,None,Partial,18.41
V-3695,2022-05-01,UW Seattle,98195,WA,Undergraduate,Off-Campus,Scholarship,None,19.82
V-3696,2021-08-27,UC Irvine,92697,CA,Undergraduate,Off-Campus,Pell Grant,Partial,9.98
V-3697,2023-09-16,UC Irvine,92697,CA,Undergraduate,Off-Campus,Pell Grant,None,9.17
V-3698,2023-02-15,UW Seattle,98195,WA,Undergraduate,On-Campus,None,Partial,13.71
V-3699,2024-05-13,Michigan State,48824,MI,Undergraduate,On-Campus,Scholarship,Partial,11.97
V-3700,2023-05-25,Michigan State,48824,MI,Undergraduate,Off-Campus,None,Partial,14.09
V-3701,2022-07-23,Michigan State,48824,MI,Undergraduate,Off-Campus,Pell Grant,None,19.66
V-3702,2021-05-26,Arizona State,85281,AZ,Undergraduate,Off-Campus,Pell Grant,Full,14.3
V-3703,2021-09-29,Texas A&M,77843,TX,Undergraduate,On-Campus,None,Partial,14.97
V-3704,2023-01-17,UW Seattle,98195,WA,Undergraduate,On-Campus,Pell Grant,None,23.79
V-3705,2024-06-09,UC Irvine,92697,CA,Graduate,On-Campus,Scholarship,Partial,20.61
V-3706,2023-03-29,UW Seattle,98195,WA,Undergraduate,Off-Campus,Pell Grant,None,12.05
V-3707,2021-01-24,UW Seattle,98195,WA,Undergraduate,Off-Campus,Pell Grant,None,13.08
V-3708,2021-11-03,UW Seattle,98195,WA,Undergraduate,On-Campus,Scholarship,Full,10.76
V-3709,2023-12-16,Georgia Tech,30332,GA,Undergraduate,On-Campus,None,None,16.83
V-3710,2021-09-03,Texas A&M,77843,TX,Undergraduate,Off-Campus,Scholarship,Full,9.15
V-3711,2022-08-06,Rutgers,08901,NJ,Undergraduate,On-Campus,Pell Grant,None,10.76
V-3712,2022-02-23,UF Gainesville,32611,FL,Graduate,Off-Campus,Pell Grant,Partial,9.42
V-3713,2024-10-05,Arizona State,85281,AZ,Undergraduate,On-Campus,Pell Grant,Full,14.58
V-3714,2021-01-02,UW Seattle,98195,WA,Undergraduate,Off-Campus,Scholarship,Partial,10.67
V-3715,2023-12-16,Michigan State,48824,MI,Undergraduate,Off-Campus,None,Partial,15.77
V-3716,2023-01-16,UMass Amherst,01003,MA,Graduate,Off-Campus,Pell Grant,None,30.81
V-3717,2021-10-04,Ohio State,43210,OH,Graduate,Off-Campus,Pell Grant,Partial,23.96
V-3718,2021-11-21,UMass Amherst,01003,MA,Graduate,On-Campus,Scholarship,Full,22.99
V-3719,2021-12-13,Ohio State,43210,OH,Undergraduate,On-Campus,None,Partial,6.83
V-3720,2021-06-13,Arizona State,85281,AZ,Undergraduate,Off-Campus,Scholarship,None,15.5
V-3721,2022-04-27,UMass Amherst,01003,MA,Undergraduate,Off-Campus,Pell Grant,None,16.31
V-3722,2021-07-26,Michigan State,48824,MI,Graduate,Off-Campus,None,None,21.03
V-3723,2023-05-30,UMass Amherst,01003,MA,Undergraduate,Off-Campus,Pell Grant,Partial,11.53
V-3724,2023-10-14,Texas A&M,77843,TX,Graduate,On-Campus,Pell Grant,None,21.72
V-3725,2021-09-05,Ohio State,43210,OH,Undergraduate,On-Campus,Pell Grant,Full,14.91
V-3726,2022-02-05,Michigan State,48824,MI,Graduate,Off-Campus,Pell Grant,None,17.98
V-3727,2021-02-22,UF Gainesville,32611,FL,Undergraduate,On-Campus,Pell Grant,None,14.92
V-3728,2023-07-26,Georgia Tech,30332,GA,Undergraduate,On-Campus,Scholarship,None,17.85
V-3729,2023-06-06,Rutgers,08901,NJ,Undergraduate,Off-Campus,Pell Grant,Full,14.05
V-3730,2021-04-12,Michigan State,48824,MI,Undergraduate,Off-Campus,Scholarship,Full,8.97
V-3731,2020-12-17,UC Irvine,92697,CA,Undergraduate,On-Campus,Pell Grant,None,6.02
V-3732,2022-12-30,UC Irvine,92697,CA,Undergraduate,Off-Campus,Scholarship,Full,13.38
V-3733,2022-07-09,UMass Amherst,01003,MA,Undergraduate,Off-Campus,None,Partial,10.15
V-3734,2023-10-04,UMass Amherst,01003,MA,Graduate,Off-Campus,Scholarship,None,19.28
V-3735,2022-07-29,UC Irvine,92697,CA,Graduate,Off-Campus,None,None,21.57
V-3736,2022-08-07,Georgia Tech,30332,GA,Undergraduate,Off-Campus,None,None,15.6
V-3737,2023-07-30,Michigan State,48824,MI,Undergraduate,Off-Campus,Pell Grant,None,13.08
V-3738,2021-11-08,Ohio State,43210,OH,Undergraduate,Off-Campus,Pell Grant,Partial,10.24
V-3739,2023-05-16,Arizona State,85281,AZ,Undergraduate,On-Campus,Pell Grant,None,13.6
V-3740,2021-06-25,UMass Amherst,01003,MA,Undergraduate,On-Campus,Pell Grant,None,18.51
V-3741,2024-04-03,Arizona State,85281,AZ,Graduate,Off-Campus,Pell Grant,None,13.96
V-3742,2023-03-02,Ohio State,43210,OH,Undergraduate,Off-Campus,Pell Grant,None,12.85
V-3743,2023-12-25,Texas A&M,77843,TX,Graduate,Off-Campus,Pell Grant,None,16.66
V-3744,2023-06-01,Texas A&M,77843,TX,Undergraduate,Off-Campus,Pell Grant,None,18.3
V-3745,2024-03-05,Rutgers,08901,NJ,Undergraduate,On-Campus,None,Partial,16.81
V-3746,2024-04-17,Michigan State,48824,MI,Undergraduate,Off-Campus,None,None,15.83
V-3747,2023-08-31,UW Seattle,98195,WA,Undergraduate,On-Campus,Scholarship,None,11.34
V-3748,2023-09-17,Texas A&M,77843,TX,Undergraduate,Off-Campus,Pell Grant,None,10.42
V-3749,2023-10-31,Ohio State,43210,OH,Undergraduate,Off-Campus,None,None,16.52
V-3750,2023-08-11,Arizona State,85281,AZ,Undergraduate,On-Campus,Pell Grant,None,14.59
V-3751,2021-10-10,Michigan State,48824,MI,Undergraduate,On-Campus,Pell Grant,Partial,9.99
V-3752,2022-06-21,UF Gainesville,32611,FL,Undergraduate,Off-Campus,None,None,13.77
V-3753,2023-02-26,Georgia Tech,30332,GA,Undergraduate,On-Campus,Scholarship,None,13.54
V-3754,2023-05-07,Arizona State,85281,AZ,Graduate,Off-Campus,Scholarship,None,24.56
V-3755,2021-12-22,UF Gainesville,32611,FL,Undergraduate,On-Campus,Scholarship,Partial,15.47
V-3756,2021-06-23,Michigan State,48824,MI,Graduate,On-Campus,Pell Grant,Partial,18.45
V-3757,2024-08-22,Arizona State,85281,AZ,Undergraduate,On-Campus,Pell Grant,Partial,16.47
V-3758,2023-12-24,UMass Amherst,01003,MA,Undergraduate,Off-Campus,Pell Grant,None,16.74
V-3759,2021-04-29,UC Irvine,92697,CA,Undergraduate,Off-Campus,None,None,13.06
V-3760,2022-05-05,UMass Amherst,01003,MA,Undergraduate,Off-Campus,None,Partial,8.3
V-3761,2024-05-03,Michigan State,48824,MI,Graduate,Off-Campus,Pell Grant,None,26.61
V-3762,2021-02-02,Georgia Tech,30332,GA,Undergraduate,Off-Campus,Pell Grant,None,21.69
V-3763,2023-06-09,Michigan State,48824,MI,Undergraduate,Off-Campus,Pell Grant,Full,19.55
V-3764,2022-02-24,Michigan State,48824,MI,Graduate,Off-Campus,None,Partial,23.82
V-3765,2021-11-16,UC Irvine,92697,CA,Undergraduate,Off-Campus,Pell Grant,None,11.89
V-3766,2023-12-04,Rutgers,08901,NJ,Graduate,Off-Campus,Scholarship,Partial,27.26
V-3767,2023-08-05,UC Irvine,92697,CA,Undergraduate,Off-Campus,Pell Grant,None,16.34
V-3768,2021-12-08,Rutgers,08901,NJ,Undergraduate,Off-Campus,None,None,17.78
V-3769,2022-10-18,Rutgers,08901,NJ,Undergraduate,On-Campus,Pell Grant,Partial,15.03
V-3770,2024-07-29,Texas A&M,77843,TX,Undergraduate,On-Campus,Pell Grant,None,11.13
V-3771,2022-08-27,Michigan State,48824,MI,Undergraduate,On-Campus,Pell Grant,Full,13.52
V-3772,2024-06-21,Texas A&M,77843,TX,Undergraduate,Off-Campus,Scholarship,Partial,18.78
V-3773,2024-02-15,Rutgers,08901,NJ,Undergraduate,Off-Campus,Scholarship,None,13.73
